지역,시군구,단지명,전용면적(㎡),계약년월,거래금액(만원)
,수성구 범물동,수성하늘채르레브,77.65,202103,63500
,수성구 범물동,수성하늘채르레브,77.65,202103,64000
,수성구 범물동,수성하늘채르레브,77.65,202103,68000
,수성구 범물동,수성하늘채르레브,78.00,202103,53000
,수성구 범물동,수성하늘채르레브,77.65,202103,62500
,수성구 범물동,수성하늘채르레브,77.65,202103,61000
,수성구 범물동,수성하늘채르레브,78.00,202103,63500
,수성구 범물동,수성하늘채르레브,85.00,202103,50500
,수성구 범물동,수성하늘채르레브,85.00,202103,51000
,수성구 범물동,수성하늘채르레브,78.00,202103,41200
,수성구 범물동,수성하늘채르레브,85.00,202103,48300
,수성구 범물동,수성하늘채르레브,77.65,202103,61500
,수성구 범물동,수성하늘채르레브,77.65,202103,40000
,수성구 범물동,수성하늘채르레브,78.00,202103,41000
,수성구 범물동,수성하늘채르레브,85.00,202103,49000
,수성구 범물동,수성하늘채르레브,77.65,202103,60000
,수성구 범물동,수성하늘채르레브,85.00,202103,65000
,수성구 범물동,수성하늘채르레브,85.00,202103,53500
,수성구 범물동,수성하늘채르레브,77.65,202103,58000
,수성구 범물동,수성하늘채르레브,85.00,202103,51000
,수성구 범물동,수성하늘채르레브,85.00,202103,43000
